DATE,VISITOR,VISITOR_PTS,HOME,HOME_PTS,WINNER,HOME_NRtg,HOME_DRtg,HOME_ORtg,HOME_DRB%,HOME_SRS,HOME_MOV,HOME_PACE,VISITOR_NRtg,VISITOR_DRtg,VISITOR_ORtg,VISITOR_DRB%,VISITOR_SRS,VISITOR_MOV,VISITOR_PACE,HOME_LAST_SEASON_W%,VISITOR_LAST_SEASON_W%,HOME_GAME,AWAY GAME,HOME_W%,VISITOR_W%,HOME_B2B,VISITOR_B2B,HOME_W%_AT_HOME,VISITOR_W%_ON_ROAD,HOME_LAST_20,VISITOR_LAST_20,"('VISITOR_WIN_PROB',)","('HOME_WIN_PROB',)","('VISITOR_WIN_PROB',)","('HOME_WIN_PROB',)"
2019-10-23,OKC,95.0,UTA,100.0,1.0,0.61139896373057,0.5395683453237408,0.6434782608695642,0.630136986301369,0.6056644880174292,0.5940000000000001,0.2826086956521756,0.5751295336787564,0.5179856115107904,0.5565217391304333,0.3287671232876696,0.5833333333333334,0.5579999999999999,0.304347826086957,0.6097560975609756,0.5975609756097561,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3387506468008995,0.6612493531991004,0.3253951401134648,0.6746048598865352
2019-10-23,SAC,95.0,PHO,124.0,1.0,0.37823834196891193,0.7122302158273366,0.46086956521739,0.5342465753424658,0.374727668845316,0.3670000000000001,0.608695652173914,0.3471502590673575,0.6978417266187036,0.391304347826086,0.5616438356164376,0.35294117647058826,0.3395,0.2826086956521756,0.23170731707317074,0.47560975609756106,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2923343680359661,0.707665631964034,0.3777110817846967,0.6222889182153033
2019-10-23,DEN,108.0,POR,100.0,0.0,0.3626943005181347,0.8776978417266169,0.6347826086956516,0.08219178082191562,0.3709150326797386,0.35500000000000004,0.5326086956521756,0.6010362694300518,0.5467625899280573,0.6347826086956516,0.3561643835616432,0.5958605664488018,0.5830000000000001,0.15217391304348027,0.6463414634146342,0.6585365853658537,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3385833990855949,0.6614166009144054,0.3000157905868318,0.6999842094131682
2019-10-24,ATL,117.0,DET,100.0,0.0,0.25388601036269426,0.776978417266186,0.33043478260869463,0.20547945205479434,0.20152505446623092,0.2575000000000001,0.195652173913043,0.05181347150259067,0.9280575539568332,0.17391304347825987,0.06849315068493146,0.01906318082788672,0.03700000000000003,0.7826086956521738,0.5,0.35365853658536583,1,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3321194895365741,0.667880510463426,0.3109878545352859,0.6890121454647142
2019-10-24,MIL,117.0,HOU,111.0,0.0,0.6321243523316062,0.5971223021582727,0.7478260869565201,0.16438356164383303,0.6372549019607843,0.623,0.8152173913043477,1.0,0.0,0.6434782608695642,1.0,1.0,1.0,1.0,0.6463414634146342,0.7317073170731707,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5052724979937685,0.4947275020062315,0.481331107949342,0.518668892050658
2019-10-24,LAC,141.0,GSW,122.0,0.0,0.0,0.8561151079136683,0.0,0.2739726027397258,0.0,0.0,0.4891304347826093,0.77720207253886,0.38129496402877694,0.7304347826086949,0.397260273972601,0.7984749455337692,0.7615000000000001,0.6521739130434785,0.6951219512195121,0.5853658536585366,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6808966108751795,0.3191033891248204,0.5659326615916909,0.434067338408309
2019-10-25,TOR,106.0,BOS,112.0,1.0,0.7616580310880827,0.35251798561151004,0.6695652173913036,0.42465753424657465,0.741285403050109,0.7440000000000001,0.38043478260869534,0.77720207253886,0.23741007194244612,0.5565217391304333,0.23287671232876453,0.7516339869281046,0.758,0.5217391304347831,0.5975609756097561,0.7073170731707317,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5194413904918305,0.4805586095081695,0.485321740456102,0.514678259543898
2019-10-25,MIN,121.0,CHO,99.0,0.0,0.08290155440414508,0.8201438848920849,0.09565217391304336,0.0,0.05664488017429192,0.09800000000000003,0.0,0.23316062176165805,0.7410071942446044,0.2521739130434764,0.38356164383561686,0.2254901960784314,0.22050000000000008,0.8260869565217401,0.47560975609756106,0.4390243902439024,1,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4074260745007696,0.5925739254992304,0.43105490974464156,0.5689450902553586
2019-10-25,NYK,109.0,BRK,113.0,1.0,0.41450777202072536,0.48920863309352525,0.2521739130434764,0.46575342465753256,0.3671023965141612,0.4035000000000001,0.5869565217391308,0.10880829015544037,0.7985611510791364,0.11304347826086847,0.5342465753424658,0.0746187363834423,0.11300000000000004,0.304347826086957,0.5121951219512195,0.2073170731707317,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.250682620230068,0.7493173797699321,0.2312954015976389,0.768704598402361
2019-10-25,CHI,110.0,MEM,102.0,0.0,0.3937823834196891,0.6115107913669066,0.3652173913043484,0.4383561643835606,0.3741830065359477,0.3815000000000001,0.7608695652173925,0.28497409326424866,0.5683453237410067,0.13043478260869534,0.16438356164383303,0.2238562091503268,0.28150000000000003,0.4239130434782616,0.4024390243902439,0.2682926829268293,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3563663374353104,0.6436336625646897,0.34183353118017046,0.6581664688198294
2019-10-25,DAL,123.0,NOP,116.0,0.0,0.40414507772020725,0.6978417266187036,0.4869565217391294,0.5068493150684921,0.4477124183006536,0.3940000000000001,0.8804347826086971,0.7616580310880827,0.6258992805755387,1.0,0.4109589041095887,0.7494553376906319,0.7375,0.358695652173914,0.4024390243902439,0.4024390243902439,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5096093645612574,0.4903906354387426,0.4276006602698865,0.5723993397301135
2019-10-25,WAS,97.0,OKC,85.0,0.0,0.5751295336787564,0.5179856115107904,0.5565217391304333,0.3287671232876696,0.5833333333333334,0.5579999999999999,0.304347826086957,0.2435233160621762,1.0,0.5826086956521745,0.06849315068493146,0.16666666666666666,0.23300000000000004,0.7608695652173925,0.5975609756097561,0.3902439024390244,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3553311988085479,0.644668801191452,0.3578720243979435,0.6421279756020565
2019-10-25,PHO,107.0,DEN,108.0,1.0,0.6010362694300518,0.5467625899280573,0.6347826086956516,0.3561643835616432,0.5958605664488018,0.5830000000000001,0.15217391304348027,0.37823834196891193,0.7122302158273366,0.46086956521739,0.5342465753424658,0.374727668845316,0.3670000000000001,0.608695652173914,0.6585365853658537,0.23170731707317074,1,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3554201574517573,0.6445798425482426,0.30967534512807415,0.690324654871926
2019-10-25,POR,122.0,SAC,112.0,0.0,0.3471502590673575,0.6978417266187036,0.391304347826086,0.5616438356164376,0.35294117647058826,0.3395,0.2826086956521756,0.3626943005181347,0.8776978417266169,0.6347826086956516,0.08219178082191562,0.3709150326797386,0.35500000000000004,0.5326086956521756,0.47560975609756106,0.6463414634146342,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3622195463080943,0.6377804536919056,0.4273603024417996,0.5726396975582004
2019-10-25,UTA,86.0,LAL,95.0,1.0,0.8290155440414507,0.26618705035971124,0.6782608695652161,0.5479452054794517,0.8534858387799564,0.8059999999999999,0.5543478260869588,0.61139896373057,0.5395683453237408,0.6434782608695642,0.630136986301369,0.6056644880174292,0.5940000000000001,0.2826086956521756,0.451219512195122,0.6097560975609756,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4254515745149247,0.5745484254850753,0.40388549366739507,0.5961145063326049
2019-10-26,MIA,131.0,MIL,126.0,0.0,1.0,0.0,0.6434782608695642,1.0,1.0,1.0,1.0,0.616580310880829,0.5395683453237408,0.6521739130434785,0.7260273972602742,0.5718954248366013,0.5970000000000001,0.25,0.7317073170731707,0.47560975609756106,1,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3050528998497304,0.6949471001502697,0.2972748424105627,0.7027251575894371
2019-10-26,PHI,117.0,DET,111.0,0.0,0.25388601036269426,0.776978417266186,0.33043478260869463,0.20547945205479434,0.20152505446623092,0.2575000000000001,0.195652173913043,0.5595854922279793,0.4532374100719419,0.4521739130434774,0.8219178082191793,0.5522875816993464,0.5465000000000001,0.3260869565217401,0.5,0.6219512195121951,1,0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.3907814453912839,0.6092185546087161,0.34794666270619456,0.6520533372938054
2019-10-26,ORL,99.0,ATL,103.0,1.0,0.05181347150259067,0.9280575539568332,0.17391304347825987,0.06849315068493146,0.01906318082788672,0.03700000000000003,0.7826086956521738,0.3937823834196891,0.5107913669064748,0.2434782608695638,0.630136986301369,0.3850762527233116,0.3870000000000001,0.27173913043478315,0.35365853658536583,0.5121951219512195,1,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2609977440263821,0.7390022559736179,0.23441796580946977,0.7655820341905302
2019-10-26,BOS,118.0,NYK,95.0,0.0,0.10880829015544037,0.7985611510791364,0.11304347826086847,0.5342465753424658,0.0746187363834423,0.11300000000000004,0.304347826086957,0.7616580310880827,0.35251798561151004,0.6695652173913036,0.42465753424657465,0.741285403050109,0.7440000000000001,0.38043478260869534,0.2073170731707317,0.5975609756097561,1,0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.5,0.4855661635363663,0.5144338364636337,0.5021658276696772,0.49783417233032273
2019-10-26,TOR,108.0,CHI,84.0,0.0,0.28497409326424866,0.5683453237410067,0.13043478260869534,0.16438356164383303,0.2238562091503268,0.28150000000000003,0.4239130434782616,0.77720207253886,0.23741007194244612,0.5565217391304333,0.23287671232876453,0.7516339869281046,0.758,0.5217391304347831,0.2682926829268293,0.7073170731707317,1,0,0.5,0.5,1.0,1.0,0.0,0.0,0.5,0.5,0.4322182928953082,0.5677817071046917,0.4810266111323058,0.5189733888676941
2019-10-26,IND,99.0,CLE,110.0,1.0,0.036269430051813434,0.9712230215827339,0.1999999999999993,0.4109589041095887,0.01906318082788672,0.041000000000000036,0.31521739130434945,0.5492227979274611,0.4604316546762584,0.4434782608695649,0.3698630136986292,0.5190631808278867,0.5325000000000001,0.2934782608695663,0.23170731707317074,0.5853658536585366,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3601455009746822,0.6398544990253178,0.4015102036618204,0.5984897963381796
2019-10-26,NOP,123.0,HOU,126.0,1.0,0.6321243523316062,0.5971223021582727,0.7478260869565201,0.16438356164383303,0.6372549019607843,0.623,0.8152173913043477,0.40414507772020725,0.6978417266187036,0.4869565217391294,0.5068493150684921,0.4477124183006536,0.3940000000000001,0.8804347826086971,0.6463414634146342,0.4024390243902439,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.353901547008164,0.6460984529918359,0.339347597976685,0.6606524020233149
2019-10-26,WAS,122.0,SAS,124.0,1.0,0.35233160621761656,0.8489208633093527,0.5826086956521745,0.6575342465753428,0.36655773420479293,0.34750000000000003,0.4565217391304355,0.2435233160621762,1.0,0.5826086956521745,0.06849315068493146,0.16666666666666666,0.23300000000000004,0.7608695652173925,0.5853658536585366,0.3902439024390244,1,0,1.0,0.5,0.0,1.0,1.0,0.5,1.0,0.5,0.2817109056913759,0.7182890943086242,0.27497174189711393,0.7250282581028861
2019-10-26,SAC,81.0,UTA,113.0,1.0,0.61139896373057,0.5395683453237408,0.6434782608695642,0.630136986301369,0.6056644880174292,0.5940000000000001,0.2826086956521756,0.3471502590673575,0.6978417266187036,0.391304347826086,0.5616438356164376,0.35294117647058826,0.3395,0.2826086956521756,0.6097560975609756,0.47560975609756106,1,0,0.5,0.0,1.0,1.0,1.0,0.0,0.5,0.0,0.3777480725288224,0.6222519274711776,0.38539736581463996,0.61460263418536
2019-10-26,LAC,122.0,PHO,130.0,1.0,0.37823834196891193,0.7122302158273366,0.46086956521739,0.5342465753424658,0.374727668845316,0.3670000000000001,0.608695652173914,0.77720207253886,0.38129496402877694,0.7304347826086949,0.397260273972601,0.7984749455337692,0.7615000000000001,0.6521739130434785,0.23170731707317074,0.5853658536585366,1,0,0.5,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.4816542867279657,0.5183457132720343,0.5184299957505447,0.48157000424945545
2019-10-27,GSW,92.0,OKC,120.0,1.0,0.5751295336787564,0.5179856115107904,0.5565217391304333,0.3287671232876696,0.5833333333333334,0.5579999999999999,0.304347826086957,0.0,0.8561151079136683,0.0,0.2739726027397258,0.0,0.0,0.4891304347826093,0.5975609756097561,0.6951219512195121,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3282830782631723,0.6717169217368276,0.4102658666793574,0.5897341333206427
2019-10-27,BRK,133.0,MEM,134.0,1.0,0.3937823834196891,0.6115107913669066,0.3652173913043484,0.4383561643835606,0.3741830065359477,0.3815000000000001,0.7608695652173925,0.41450777202072536,0.48920863309352525,0.2521739130434764,0.46575342465753256,0.3671023965141612,0.4035000000000001,0.5869565217391308,0.4024390243902439,0.5121951219512195,1,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.6022637528603092,0.3977362471396908,0.5568283271138016,0.4431716728861984
2019-10-27,POR,121.0,DAL,119.0,0.0,0.7616580310880827,0.6258992805755387,1.0,0.4109589041095887,0.7494553376906319,0.7375,0.358695652173914,0.3626943005181347,0.8776978417266169,0.6347826086956516,0.08219178082191562,0.3709150326797386,0.35500000000000004,0.5326086956521756,0.4024390243902439,0.6463414634146342,1,0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.3388464161079676,0.6611535838920325,0.3752112801735196,0.6247887198264803
2019-10-27,MIA,109.0,MIN,116.0,1.0,0.23316062176165805,0.7410071942446044,0.2521739130434764,0.38356164383561686,0.2254901960784314,0.22050000000000008,0.8260869565217401,0.616580310880829,0.5395683453237408,0.6521739130434785,0.7260273972602742,0.5718954248366013,0.5970000000000001,0.25,0.4390243902439024,0.47560975609756106,1,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.33725471670454765,0.6627452832954523,0.3316572719923935,0.6683427280076066
2019-10-27,CHO,101.0,LAL,120.0,1.0,0.8290155440414507,0.26618705035971124,0.6782608695652161,0.5479452054794517,0.8534858387799564,0.8059999999999999,0.5543478260869588,0.08290155440414508,0.8201438848920849,0.09565217391304336,0.0,0.05664488017429192,0.09800000000000003,0.0,0.451219512195122,0.47560975609756106,1,0,0.5,0.5,0.0,0.0,1.0,0.0,0.5,0.5,0.3197904433352676,0.6802095566647324,0.3203207227699745,0.6796792772300254
2019-10-28,CHI,98.0,NYK,105.0,1.0,0.10880829015544037,0.7985611510791364,0.11304347826086847,0.5342465753424658,0.0746187363834423,0.11300000000000004,0.304347826086957,0.28497409326424866,0.5683453237410067,0.13043478260869534,0.16438356164383303,0.2238562091503268,0.28150000000000003,0.4239130434782616,0.2073170731707317,0.2682926829268293,1,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.6212872389770486,0.37871276102295137,0.5646705300321431,0.43532946996785693
2019-10-28,IND,94.0,DET,96.0,1.0,0.25388601036269426,0.776978417266186,0.33043478260869463,0.20547945205479434,0.20152505446623092,0.2575000000000001,0.195652173913043,0.5492227979274611,0.4604316546762584,0.4434782608695649,0.3698630136986292,0.5190631808278867,0.5325000000000001,0.2934782608695663,0.5,0.5853658536585366,1,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.29259831137294634,0.7074016886270537,0.29711999874150047,0.7028800012584997
2019-10-28,ORL,95.0,TOR,104.0,1.0,0.77720207253886,0.23741007194244612,0.5565217391304333,0.23287671232876453,0.7516339869281046,0.758,0.5217391304347831,0.3937823834196891,0.5107913669064748,0.2434782608695638,0.630136986301369,0.3850762527233116,0.3870000000000001,0.27173913043478315,0.7073170731707317,0.5121951219512195,1,0,0.6666666666666666,0.5,0.0,0.0,1.0,0.0,0.6666666666666666,0.5,0.3554646172384771,0.6445353827615229,0.3335626869735059,0.6664373130264942
2019-10-28,PHI,105.0,ATL,103.0,0.0,0.05181347150259067,0.9280575539568332,0.17391304347825987,0.06849315068493146,0.01906318082788672,0.03700000000000003,0.7826086956521738,0.5595854922279793,0.4532374100719419,0.4521739130434774,0.8219178082191793,0.5522875816993464,0.5465000000000001,0.3260869565217401,0.35365853658536583,0.6219512195121951,1,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3815353735758061,0.6184646264241938,0.38138263934603317,0.6186173606539669
2019-10-28,OKC,112.0,HOU,116.0,1.0,0.6321243523316062,0.5971223021582727,0.7478260869565201,0.16438356164383303,0.6372549019607843,0.623,0.8152173913043477,0.5751295336787564,0.5179856115107904,0.5565217391304333,0.3287671232876696,0.5833333333333334,0.5579999999999999,0.304347826086957,0.6463414634146342,0.5975609756097561,1,0,0.5,0.3333333333333333,0.0,1.0,0.5,0.0,0.5,0.3333333333333333,0.3037914210679609,0.6962085789320391,0.2843342613427049,0.7156657386572951
2019-10-28,CLE,112.0,MIL,129.0,1.0,1.0,0.0,0.6434782608695642,1.0,1.0,1.0,1.0,0.036269430051813434,0.9712230215827339,0.1999999999999993,0.4109589041095887,0.01906318082788672,0.041000000000000036,0.31521739130434945,0.7317073170731707,0.23170731707317074,1,0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.367488401611288,0.6325115983887121,0.3405105605175921,0.6594894394824079
2019-10-28,GSW,134.0,NOP,123.0,0.0,0.40414507772020725,0.6978417266187036,0.4869565217391294,0.5068493150684921,0.4477124183006536,0.3940000000000001,0.8804347826086971,0.0,0.8561151079136683,0.0,0.2739726027397258,0.0,0.0,0.4891304347826093,0.4024390243902439,0.6951219512195121,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4626996879074456,0.5373003120925544,0.49811426143988896,0.501885738560111
2019-10-28,POR,110.0,SAS,113.0,1.0,0.35233160621761656,0.8489208633093527,0.5826086956521745,0.6575342465753428,0.36655773420479293,0.34750000000000003,0.4565217391304355,0.3626943005181347,0.8776978417266169,0.6347826086956516,0.08219178082191562,0.3709150326797386,0.35500000000000004,0.5326086956521756,0.5853658536585366,0.6463414634146342,1,0,1.0,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.26117584455463344,0.7388241554453665,0.2473075687438347,0.7526924312561654
2019-10-28,UTA,96.0,PHO,95.0,0.0,0.37823834196891193,0.7122302158273366,0.46086956521739,0.5342465753424658,0.374727668845316,0.3670000000000001,0.608695652173914,0.61139896373057,0.5395683453237408,0.6434782608695642,0.630136986301369,0.6056644880174292,0.5940000000000001,0.2826086956521756,0.23170731707317074,0.6097560975609756,1,0,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.3177179644413408,0.6822820355586592,0.3917703300075248,0.6082296699924752
2019-10-28,DEN,101.0,SAC,94.0,0.0,0.3471502590673575,0.6978417266187036,0.391304347826086,0.5616438356164376,0.35294117647058826,0.3395,0.2826086956521756,0.6010362694300518,0.5467625899280573,0.6347826086956516,0.3561643835616432,0.5958605664488018,0.5830000000000001,0.15217391304348027,0.47560975609756106,0.6585365853658537,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6423316855086487,0.3576683144913513,0.5901789588732729,0.4098210411267271
2019-10-28,CHO,96.0,LAC,111.0,1.0,0.77720207253886,0.38129496402877694,0.7304347826086949,0.397260273972601,0.7984749455337692,0.7615000000000001,0.6521739130434785,0.08290155440414508,0.8201438848920849,0.09565217391304336,0.0,0.05664488017429192,0.09800000000000003,0.0,0.5853658536585366,0.47560975609756106,1,0,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.3544193206256837,0.6455806793743162,0.33652098066021274,0.6634790193397873
2019-10-29,ATL,97.0,MIA,112.0,1.0,0.616580310880829,0.5395683453237408,0.6521739130434785,0.7260273972602742,0.5718954248366013,0.5970000000000001,0.25,0.05181347150259067,0.9280575539568332,0.17391304347825987,0.06849315068493146,0.01906318082788672,0.03700000000000003,0.7826086956521738,0.47560975609756106,0.35365853658536583,1,0,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3011258205448537,0.6988741794551464,0.3022236478108987,0.6977763521891012
2019-10-29,DAL,109.0,DEN,106.0,0.0,0.6010362694300518,0.5467625899280573,0.6347826086956516,0.3561643835616432,0.5958605664488018,0.5830000000000001,0.15217391304348027,0.7616580310880827,0.6258992805755387,1.0,0.4109589041095887,0.7494553376906319,0.7375,0.358695652173914,0.6585365853658537,0.4024390243902439,1,0,1.0,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.31896610790950325,0.6810338920904968,0.29381164561154044,0.7061883543884597
2019-10-29,MEM,91.0,LAL,120.0,1.0,0.8290155440414507,0.26618705035971124,0.6782608695652161,0.5479452054794517,0.8534858387799564,0.8059999999999999,0.5543478260869588,0.3937823834196891,0.6115107913669066,0.3652173913043484,0.4383561643835606,0.3741830065359477,0.3815000000000001,0.7608695652173925,0.451219512195122,0.4024390243902439,1,0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.3477297181360363,0.6522702818639639,0.3864091295552684,0.6135908704447317
2019-10-30,CHI,111.0,CLE,117.0,1.0,0.036269430051813434,0.9712230215827339,0.1999999999999993,0.4109589041095887,0.01906318082788672,0.041000000000000036,0.31521739130434945,0.28497409326424866,0.5683453237410067,0.13043478260869534,0.16438356164383303,0.2238562091503268,0.28150000000000003,0.4239130434782616,0.23170731707317074,0.2682926829268293,1,0,0.3333333333333333,0.25,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.25,0.4093845891568768,0.5906154108431232,0.4315938980061911,0.5684061019938089
