DATE,VISITOR,VISITOR_PTS,HOME,HOME_PTS,WINNER,HOME_NRtg,HOME_DRtg,HOME_ORtg,HOME_DRB%,HOME_SRS,HOME_MOV,HOME_PACE,VISITOR_NRtg,VISITOR_DRtg,VISITOR_ORtg,VISITOR_DRB%,VISITOR_SRS,VISITOR_MOV,VISITOR_PACE,HOME_LAST_SEASON_W%,VISITOR_LAST_SEASON_W%,HOME_GAME,AWAY GAME,HOME_W%,VISITOR_W%,HOME_B2B,VISITOR_B2B,HOME_W%_AT_HOME,VISITOR_W%_ON_ROAD,HOME_LAST_20,VISITOR_LAST_20
2017-11-17,LAC,113,CLE,118,1,-7.9,115.4,107.5,77.4,-7.57,-7.89,98.7,6.4,107.2,113.6,77.3,6.74,6.52,101.8,0.23170731707317074,0.5853658536585366,1,0,0.5333333333333333,0.38461538461538464,0,0,0.42857142857142855,0.4,0.5333333333333333,0.38461538461538464
2017-11-17,NYK,84,TOR,107,1,6.4,105.2,111.6,76.1,5.88,6.45,100.6,-6.5,113.0,106.5,78.3,-6.55,-6.45,98.6,0.7073170731707317,0.2073170731707317,1,0,0.6428571428571429,0.5714285714285714,0,0,0.8,0.25,0.6428571428571429,0.5714285714285714
2017-11-17,CHO,120,CHI,123,1,-3.1,109.8,106.7,75.6,-3.81,-3.08,99.7,-7.0,113.3,106.3,74.4,-6.88,-6.75,95.8,0.2682926829268293,0.47560975609756095,1,0,0.16666666666666666,0.38461538461538464,0,0,0.2,0.14285714285714285,0.16666666666666666,0.38461538461538464
2017-11-17,OKC,101,SAS,104,1,-1.8,113.7,111.9,79.2,-1.19,-1.76,100.0,2.5,109.1,111.6,76.8,2.79,2.45,98.6,0.5853658536585366,0.5975609756097561,1,0,0.6,0.5,0,0,0.75,0.2857142857142857,0.6,0.5
2017-11-17,MIN,111,DAL,87,0,6.1,110.6,116.7,77.4,5.84,6.04,99.1,-4.1,112.2,108.1,77.2,-3.78,-4.3,103.4,0.4024390243902439,0.43902439024390244,1,0,0.13333333333333333,0.6428571428571429,0,0,0.125,0.5,0.13333333333333333,0.6428571428571429
2017-11-17,POR,82,SAC,86,1,-1.9,111.6,109.7,78.5,-1.44,-1.92,98.4,-1.6,114.1,112.5,75.0,-1.11,-1.61,100.7,0.47560975609756095,0.6463414634146342,1,0,0.21428571428571427,0.5714285714285714,0,0,0.4,0.5,0.21428571428571427,0.5714285714285714
2017-11-17,NOP,114,DEN,146,1,3.0,109.5,112.5,77.0,3.02,2.95,97.2,-0.8,111.6,110.8,78.1,0.3,-0.83,103.9,0.6585365853658537,0.4024390243902439,1,0,0.5714285714285714,0.5333333333333333,0,0,0.75,0.625,0.5714285714285714,0.5333333333333333
2017-11-17,PHO,122,LAL,113,0,7.4,105.6,113.0,78.4,7.75,7.41,100.9,-1.3,111.8,110.5,78.3,-1.04,-1.37,101.4,0.45121951219512196,0.23170731707317074,1,0,0.4,0.3125,0,1,0.5,0.3333333333333333,0.4,0.3125
2017-11-18,LAC,87,CHO,102,1,-7.0,113.3,106.3,74.4,-6.88,-6.75,95.8,6.4,107.2,113.6,77.3,6.74,6.52,101.8,0.47560975609756095,0.5853658536585366,1,0,0.35714285714285715,0.35714285714285715,1,1,0.6666666666666666,0.3333333333333333,0.35714285714285715,0.35714285714285715
2017-11-18,UTA,125,ORL,85,0,-1.0,109.0,108.0,79.0,-0.85,-0.97,98.3,3.2,109.4,112.6,79.0,3.2,3.17,98.4,0.5121951219512195,0.6097560975609756,1,0,0.5333333333333333,0.375,0,1,0.6666666666666666,0.0,0.5333333333333333,0.375
2017-11-18,BOS,110,ATL,99,0,-7.6,114.8,107.2,74.9,-7.57,-7.97,103.0,6.1,106.8,112.9,77.5,5.69,6.17,99.3,0.35365853658536583,0.5975609756097561,1,0,0.2,0.875,0,0,0.2,0.875,0.2,0.875
2017-11-18,GSW,124,PHI,116,0,2.2,108.2,110.4,80.4,2.22,2.22,98.8,-8.6,113.8,105.2,76.4,-7.92,-8.71,100.3,0.6219512195121951,0.6951219512195121,1,0,0.5714285714285714,0.7333333333333333,0,0,0.5,0.7142857142857143,0.5714285714285714,0.7333333333333333
2017-11-18,HOU,105,MEM,83,0,-1.0,110.4,109.4,77.6,-1.05,-1.08,102.8,3.6,110.2,113.8,75.6,3.78,3.75,103.3,0.4024390243902439,0.6463414634146342,1,0,0.5,0.75,0,0,0.5714285714285714,0.8888888888888888,0.5,0.75
2017-11-18,MIL,79,DAL,111,1,6.1,110.6,116.7,77.4,5.84,6.04,99.1,10.7,101.9,112.6,81.7,10.44,11.29,105.0,0.4024390243902439,0.7317073170731707,1,0,0.125,0.5714285714285714,1,0,0.1111111111111111,0.5,0.125,0.5714285714285714
2017-11-18,SAC,90,POR,102,1,-1.6,114.1,112.5,75.0,-1.11,-1.61,100.7,-1.9,111.6,109.7,78.5,-1.44,-1.92,98.4,0.6463414634146342,0.47560975609756095,1,0,0.5333333333333333,0.26666666666666666,1,1,0.6,0.1111111111111111,0.5333333333333333,0.26666666666666666
2017-11-19,WAS,91,TOR,100,1,6.4,105.2,111.6,76.1,5.88,6.45,100.6,-3.9,115.8,111.9,74.9,-4.86,-4.05,102.8,0.7073170731707317,0.3902439024390244,1,0,0.6666666666666666,0.6,0,0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6
2017-11-19,IND,120,MIA,95,0,3.3,109.4,112.7,79.7,2.58,3.23,98.1,2.0,108.3,110.3,77.1,1.61,1.94,98.5,0.47560975609756095,0.5853658536585366,1,0,0.4666666666666667,0.5,0,0,0.42857142857142855,0.4444444444444444,0.4666666666666667,0.5
2017-11-19,GSW,118,BRK,111,0,-0.6,108.7,108.1,77.8,-1.18,-0.64,101.2,-8.6,113.8,105.2,76.4,-7.92,-8.71,100.3,0.5121951219512195,0.6951219512195121,1,0,0.4,0.75,0,1,0.5714285714285714,0.75,0.4,0.75
2017-11-19,DET,100,MIN,97,0,-4.1,112.2,108.1,77.2,-3.78,-4.3,103.4,-3.7,112.7,109.0,75.9,-4.22,-3.56,97.6,0.43902439024390244,0.5,1,0,0.6666666666666666,0.6666666666666666,0,0,0.8333333333333334,0.42857142857142855,0.6666666666666666,0.6666666666666666
2017-11-19,CHI,105,PHO,113,1,-1.3,111.8,110.5,78.3,-1.04,-1.37,101.4,-3.1,109.8,106.7,75.6,-3.81,-3.08,99.7,0.23170731707317074,0.2682926829268293,1,0,0.35294117647058826,0.23076923076923078,0,0,0.3,0.14285714285714285,0.35294117647058826,0.23076923076923078
2017-11-19,DEN,109,LAL,127,1,7.4,105.6,113.0,78.4,7.75,7.41,100.9,3.0,109.5,112.5,77.0,3.02,2.95,97.2,0.45121951219512196,0.6585365853658537,1,0,0.375,0.6,0,0,0.4444444444444444,0.3333333333333333,0.375,0.6
2017-11-20,MIN,102,CHO,118,1,-7.0,113.3,106.3,74.4,-6.88,-6.75,95.8,-4.1,112.2,108.1,77.2,-3.78,-4.3,103.4,0.47560975609756095,0.43902439024390244,1,0,0.4,0.625,0,1,0.7142857142857143,0.5555555555555556,0.4,0.625
2017-11-20,CLE,116,DET,88,0,-3.7,112.7,109.0,75.9,-4.22,-3.56,97.6,-7.9,115.4,107.5,77.4,-7.57,-7.89,98.7,0.5,0.23170731707317074,1,0,0.6875,0.5625,1,0,0.875,0.625,0.6875,0.5625
2017-11-20,IND,105,ORL,97,0,-1.0,109.0,108.0,79.0,-0.85,-0.97,98.3,2.0,108.3,110.3,77.1,1.61,1.94,98.5,0.5121951219512195,0.5853658536585366,1,0,0.5,0.5294117647058824,0,1,0.5714285714285714,0.5,0.5,0.5294117647058824
2017-11-20,UTA,86,PHI,107,1,2.2,108.2,110.4,80.4,2.22,2.22,98.8,3.2,109.4,112.6,79.0,3.2,3.17,98.4,0.6219512195121951,0.6097560975609756,1,0,0.5333333333333333,0.4117647058823529,0,0,0.4,0.14285714285714285,0.5333333333333333,0.4117647058823529
2017-11-20,LAC,85,NYK,107,1,-6.5,113.0,106.5,78.3,-6.55,-6.45,98.6,6.4,107.2,113.6,77.3,6.74,6.52,101.8,0.2073170731707317,0.5853658536585366,1,0,0.5333333333333333,0.3333333333333333,0,0,0.7,0.2857142857142857,0.5333333333333333,0.3333333333333333
2017-11-20,POR,100,MEM,92,0,-1.0,110.4,109.4,77.6,-1.05,-1.08,102.8,-1.6,114.1,112.5,75.0,-1.11,-1.61,100.7,0.4024390243902439,0.6463414634146342,1,0,0.4666666666666667,0.5625,0,0,0.5,0.4,0.4666666666666667,0.5625
2017-11-20,WAS,99,MIL,88,0,10.7,101.9,112.6,81.7,10.44,11.29,105.0,-3.9,115.8,111.9,74.9,-4.86,-4.05,102.8,0.7317073170731707,0.3902439024390244,1,0,0.5333333333333333,0.5625,0,1,0.625,0.5714285714285714,0.5333333333333333,0.5625
2017-11-20,OKC,107,NOP,114,1,-0.8,111.6,110.8,78.1,0.3,-0.83,103.9,2.5,109.1,111.6,76.8,2.79,2.45,98.6,0.4024390243902439,0.5975609756097561,1,0,0.5,0.4666666666666667,0,0,0.42857142857142855,0.25,0.5,0.4666666666666667
2017-11-20,BOS,110,DAL,102,0,6.1,110.6,116.7,77.4,5.84,6.04,99.1,6.1,106.8,112.9,77.5,5.69,6.17,99.3,0.4024390243902439,0.5975609756097561,1,0,0.17647058823529413,0.8823529411764706,0,0,0.2,0.8888888888888888,0.17647058823529413,0.8823529411764706
2017-11-20,ATL,85,SAS,96,1,-1.8,113.7,111.9,79.2,-1.19,-1.76,100.0,-7.6,114.8,107.2,74.9,-7.57,-7.97,103.0,0.5853658536585366,0.35365853658536583,1,0,0.625,0.1875,0,0,0.7777777777777778,0.2,0.625,0.1875
2017-11-20,DEN,114,SAC,98,0,-1.9,111.6,109.7,78.5,-1.44,-1.92,98.4,3.0,109.5,112.5,77.0,3.02,2.95,97.2,0.47560975609756095,0.6585365853658537,1,0,0.25,0.5625,0,1,0.5,0.2857142857142857,0.25,0.5625
2017-11-21,CHI,94,LAL,103,1,7.4,105.6,113.0,78.4,7.75,7.41,100.9,-3.1,109.8,106.7,75.6,-3.81,-3.08,99.7,0.45121951219512196,0.2682926829268293,1,0,0.4117647058823529,0.21428571428571427,0,0,0.5,0.125,0.4117647058823529,0.21428571428571427
2017-11-22,WAS,124,CHO,129,1,-7.0,113.3,106.3,74.4,-6.88,-6.75,95.8,-3.9,115.8,111.9,74.9,-4.86,-4.05,102.8,0.47560975609756095,0.3902439024390244,1,0,0.4375,0.5882352941176471,0,0,0.75,0.625,0.4375,0.5882352941176471
2017-11-22,BRK,109,CLE,119,1,-7.9,115.4,107.5,77.4,-7.57,-7.89,98.7,-0.6,108.7,108.1,77.8,-1.18,-0.64,101.2,0.23170731707317074,0.5121951219512195,1,0,0.5882352941176471,0.375,0,0,0.5,0.25,0.5882352941176471,0.375
2017-11-22,POR,81,PHI,101,1,2.2,108.2,110.4,80.4,2.22,2.22,98.8,-1.6,114.1,112.5,75.0,-1.11,-1.61,100.7,0.6219512195121951,0.6463414634146342,1,0,0.5625,0.5882352941176471,0,0,0.5,0.5,0.5625,0.5882352941176471
2017-11-22,LAC,116,ATL,103,0,-7.6,114.8,107.2,74.9,-7.57,-7.97,103.0,6.4,107.2,113.6,77.3,6.74,6.52,101.8,0.35365853658536583,0.5853658536585366,1,0,0.17647058823529413,0.3125,0,0,0.16666666666666666,0.25,0.17647058823529413,0.3125
2017-11-22,BOS,98,MIA,104,1,3.3,109.4,112.7,79.7,2.58,3.23,98.1,6.1,106.8,112.9,77.5,5.69,6.17,99.3,0.47560975609756095,0.5975609756097561,1,0,0.4375,0.8888888888888888,0,0,0.375,0.9,0.4375,0.8888888888888888
2017-11-22,TOR,100,NYK,108,1,-6.5,113.0,106.5,78.3,-6.55,-6.45,98.6,6.4,105.2,111.6,76.1,5.88,6.45,100.6,0.2073170731707317,0.7073170731707317,1,0,0.5625,0.6875,0,0,0.7272727272727273,0.5555555555555556,0.5625,0.6875
2017-11-22,DEN,95,HOU,125,1,3.6,110.2,113.8,75.6,3.78,3.75,103.3,3.0,109.5,112.5,77.0,3.02,2.95,97.2,0.6463414634146342,0.6585365853658537,1,0,0.7647058823529411,0.5882352941176471,0,0,0.5714285714285714,0.375,0.7647058823529411,0.5882352941176471
2017-11-22,DAL,95,MEM,94,0,-1.0,110.4,109.4,77.6,-1.05,-1.08,102.8,6.1,110.6,116.7,77.4,5.84,6.04,99.1,0.4024390243902439,0.4024390243902439,1,0,0.4375,0.16666666666666666,0,0,0.4444444444444444,0.14285714285714285,0.4375,0.16666666666666666
2017-11-22,ORL,118,MIN,124,1,-4.1,112.2,108.1,77.2,-3.78,-4.3,103.4,-1.0,109.0,108.0,79.0,-0.85,-0.97,98.3,0.43902439024390244,0.5121951219512195,1,0,0.5882352941176471,0.47058823529411764,0,0,0.7142857142857143,0.4444444444444444,0.5882352941176471,0.47058823529411764
2017-11-22,SAS,90,NOP,107,1,-0.8,111.6,110.8,78.1,0.3,-0.83,103.9,-1.8,113.7,111.9,79.2,-1.19,-1.76,100.0,0.4024390243902439,0.5853658536585366,1,0,0.5294117647058824,0.6470588235294118,0,0,0.5,0.42857142857142855,0.5294117647058824,0.6470588235294118
2017-11-22,GSW,91,OKC,108,1,2.5,109.1,111.6,76.8,2.79,2.45,98.6,-8.6,113.8,105.2,76.4,-7.92,-8.71,100.3,0.5975609756097561,0.6951219512195121,1,0,0.4375,0.7647058823529411,0,0,0.7142857142857143,0.7777777777777778,0.4375,0.7647058823529411
2017-11-22,MIL,113,PHO,107,0,-1.3,111.8,110.5,78.3,-1.04,-1.37,101.4,10.7,101.9,112.6,81.7,10.44,11.29,105.0,0.23170731707317074,0.7317073170731707,1,0,0.3888888888888889,0.5,0,0,0.36363636363636365,0.42857142857142855,0.3888888888888889,0.5
2017-11-22,CHI,80,UTA,110,1,3.2,109.4,112.6,79.0,3.2,3.17,98.4,-3.1,109.8,106.7,75.6,-3.81,-3.08,99.7,0.6097560975609756,0.2682926829268293,1,0,0.3888888888888889,0.2,0,1,0.6,0.1111111111111111,0.3888888888888889,0.2
2017-11-22,LAL,102,SAC,113,1,-1.9,111.6,109.7,78.5,-1.44,-1.92,98.4,7.4,105.6,113.0,78.4,7.75,7.41,100.9,0.47560975609756095,0.45121951219512196,1,0,0.23529411764705882,0.4444444444444444,0,1,0.42857142857142855,0.2857142857142857,0.23529411764705882,0.4444444444444444
2017-11-24,POR,127,BRK,125,0,-0.6,108.7,108.1,77.8,-1.18,-0.64,101.2,-1.6,114.1,112.5,75.0,-1.11,-1.61,100.7,0.5121951219512195,0.6463414634146342,1,0,0.35294117647058826,0.5555555555555556,1,1,0.5,0.42857142857142855,0.35294117647058826,0.5555555555555556
2017-11-24,NYK,104,ATL,116,1,-7.6,114.8,107.2,74.9,-7.57,-7.97,103.0,-6.5,113.0,106.5,78.3,-6.55,-6.45,98.6,0.35365853658536583,0.2073170731707317,1,0,0.16666666666666666,0.5882352941176471,1,1,0.14285714285714285,0.2,0.16666666666666666,0.5882352941176471
2017-11-24,ORL,103,BOS,118,1,6.1,106.8,112.9,77.5,5.69,6.17,99.3,-1.0,109.0,108.0,79.0,-0.85,-0.97,98.3,0.5975609756097561,0.5121951219512195,1,0,0.8421052631578947,0.4444444444444444,1,1,0.875,0.4,0.8421052631578947,0.4444444444444444
2017-11-24,CHO,99,CLE,100,1,-7.9,115.4,107.5,77.4,-7.57,-7.89,98.7,-7.0,113.3,106.3,74.4,-6.88,-6.75,95.8,0.23170731707317074,0.47560975609756095,1,0,0.6111111111111112,0.47058823529411764,1,1,0.5555555555555556,0.125,0.6111111111111112,0.47058823529411764
2017-11-24,TOR,104,IND,107,1,2.0,108.3,110.3,77.1,1.61,1.94,98.5,6.4,105.2,111.6,76.1,5.88,6.45,100.6,0.5853658536585366,0.7073170731707317,1,0,0.5555555555555556,0.6470588235294118,0,1,0.5714285714285714,0.5,0.5555555555555556,0.6470588235294118
2017-11-24,MIA,109,MIN,97,0,-4.1,112.2,108.1,77.2,-3.78,-4.3,103.4,3.3,109.4,112.7,79.7,2.58,3.23,98.1,0.43902439024390244,0.47560975609756095,1,0,0.6111111111111112,0.47058823529411764,1,1,0.75,0.5,0.6111111111111112,0.47058823529411764
2017-11-24,DET,99,OKC,98,0,2.5,109.1,111.6,76.8,2.79,2.45,98.6,-3.7,112.7,109.0,75.9,-4.22,-3.56,97.6,0.5975609756097561,0.5,1,0,0.47058823529411764,0.6470588235294118,1,0,0.75,0.5,0.47058823529411764,0.6470588235294118
2017-11-24,MEM,92,DEN,104,1,3.0,109.5,112.5,77.0,3.02,2.95,97.2,-1.0,110.4,109.4,77.6,-1.05,-1.08,102.8,0.6585365853658537,0.4024390243902439,1,0,0.5555555555555556,0.4117647058823529,1,1,0.7777777777777778,0.42857142857142855,0.5555555555555556,0.4117647058823529
2017-11-24,NOP,115,PHO,91,0,-1.3,111.8,110.5,78.3,-1.04,-1.37,101.4,-0.8,111.6,110.8,78.1,0.3,-0.83,103.9,0.23170731707317074,0.4024390243902439,1,0,0.3684210526315789,0.5555555555555556,1,1,0.3333333333333333,0.5555555555555556,0.3684210526315789,0.5555555555555556
2017-11-24,CHI,94,GSW,143,1,-8.6,113.8,105.2,76.4,-7.92,-8.71,100.3,-3.1,109.8,106.7,75.6,-3.81,-3.08,99.7,0.6951219512195121,0.2682926829268293,1,0,0.7222222222222222,0.1875,1,1,0.75,0.1,0.7222222222222222,0.1875
2017-11-25,SAS,106,CHO,86,0,-7.0,113.3,106.3,74.4,-6.88,-6.75,95.8,-1.8,113.7,111.9,79.2,-1.19,-1.76,100.0,0.47560975609756095,0.5853658536585366,1,0,0.4444444444444444,0.6111111111111112,1,0,0.7777777777777778,0.375,0.4444444444444444,0.6111111111111112
2017-11-25,ORL,111,PHI,130,1,2.2,108.2,110.4,80.4,2.22,2.22,98.8,-1.0,109.0,108.0,79.0,-0.85,-0.97,98.3,0.6219512195121951,0.5121951219512195,1,0,0.5882352941176471,0.42105263157894735,0,1,0.5714285714285714,0.36363636363636365,0.5882352941176471,0.42105263157894735
2017-11-25,POR,108,WAS,105,0,-3.9,115.8,111.9,74.9,-4.86,-4.05,102.8,-1.6,114.1,112.5,75.0,-1.11,-1.61,100.7,0.3902439024390244,0.6463414634146342,1,0,0.5555555555555556,0.5789473684210527,0,1,0.5555555555555556,0.5,0.5555555555555556,0.5789473684210527
2017-11-25,TOR,112,ATL,78,0,-7.6,114.8,107.2,74.9,-7.57,-7.97,103.0,6.4,105.2,111.6,76.1,5.88,6.45,100.6,0.35365853658536583,0.7073170731707317,1,0,0.21052631578947367,0.6111111111111112,1,1,0.25,0.45454545454545453,0.21052631578947367,0.6111111111111112
2017-11-25,NYK,102,HOU,117,1,3.6,110.2,113.8,75.6,3.78,3.75,103.3,-6.5,113.0,106.5,78.3,-6.55,-6.45,98.6,0.6463414634146342,0.2073170731707317,1,0,0.7777777777777778,0.5555555555555556,0,1,0.625,0.16666666666666666,0.7777777777777778,0.5555555555555556
2017-11-25,BOS,108,IND,98,0,2.0,108.3,110.3,77.1,1.61,1.94,98.5,6.1,106.8,112.9,77.5,5.69,6.17,99.3,0.5853658536585366,0.5975609756097561,1,0,0.5789473684210527,0.85,1,1,0.625,0.8181818181818182,0.5789473684210527,0.85
2017-11-25,OKC,81,DAL,97,1,6.1,110.6,116.7,77.4,5.84,6.04,99.1,2.5,109.1,111.6,76.8,2.79,2.45,98.6,0.4024390243902439,0.5975609756097561,1,0,0.21052631578947367,0.4444444444444444,0,1,0.18181818181818182,0.2222222222222222,0.21052631578947367,0.4444444444444444
2017-11-25,NOP,95,GSW,110,1,-8.6,113.8,105.2,76.4,-7.92,-8.71,100.3,-0.8,111.6,110.8,78.1,0.3,-0.83,103.9,0.6951219512195121,0.4024390243902439,1,0,0.7368421052631579,0.5789473684210527,1,1,0.7777777777777778,0.6,0.7368421052631579,0.5789473684210527
2017-11-25,MIL,108,UTA,121,1,3.2,109.4,112.6,79.0,3.2,3.17,98.4,10.7,101.9,112.6,81.7,10.44,11.29,105.0,0.6097560975609756,0.7317073170731707,1,0,0.42105263157894735,0.5294117647058824,0,0,0.6363636363636364,0.5,0.42105263157894735,0.5294117647058824
2017-11-25,LAC,97,SAC,95,0,-1.9,111.6,109.7,78.5,-1.44,-1.92,98.4,6.4,107.2,113.6,77.3,6.74,6.52,101.8,0.47560975609756095,0.5853658536585366,1,0,0.2777777777777778,0.35294117647058826,0,0,0.5,0.3333333333333333,0.2777777777777778,0.35294117647058826
2017-11-26,MIA,100,CHI,93,0,-3.1,109.8,106.7,75.6,-3.81,-3.08,99.7,3.3,109.4,112.7,79.7,2.58,3.23,98.1,0.2682926829268293,0.47560975609756095,1,0,0.17647058823529413,0.5,0,0,0.3333333333333333,0.5555555555555556,0.17647058823529413,0.5
2017-11-26,PHO,108,MIN,119,1,-4.1,112.2,108.1,77.2,-3.78,-4.3,103.4,-1.3,111.8,110.5,78.3,-1.04,-1.37,101.4,0.43902439024390244,0.23170731707317074,1,0,0.5789473684210527,0.35,0,0,0.6666666666666666,0.42857142857142855,0.5789473684210527,0.35
2017-11-26,BRK,98,MEM,88,0,-1.0,110.4,109.4,77.6,-1.05,-1.08,102.8,-0.6,108.7,108.1,77.8,-1.18,-0.64,101.2,0.4024390243902439,0.5121951219512195,1,0,0.3888888888888889,0.3333333333333333,0,0,0.4,0.2222222222222222,0.3888888888888889,0.3333333333333333
2017-11-27,ORL,109,IND,121,1,2.0,108.3,110.3,77.1,1.61,1.94,98.5,-1.0,109.0,108.0,79.0,-0.85,-0.97,98.3,0.5853658536585366,0.5121951219512195,1,0,0.55,0.4,0,0,0.5555555555555556,0.3333333333333333,0.55,0.4
2017-11-27,CLE,113,PHI,91,0,2.2,108.2,110.4,80.4,2.22,2.22,98.8,-7.9,115.4,107.5,77.4,-7.57,-7.89,98.7,0.6219512195121951,0.23170731707317074,1,0,0.6111111111111112,0.631578947368421,0,0,0.625,0.6666666666666666,0.6111111111111112,0.631578947368421
2017-11-27,DET,118,BOS,108,0,6.1,106.8,112.9,77.5,5.69,6.17,99.3,-3.7,112.7,109.0,75.9,-4.22,-3.56,97.6,0.5975609756097561,0.5,1,0,0.8571428571428571,0.6666666666666666,0,0,0.8888888888888888,0.5555555555555556,0.9,0.6666666666666666
2017-11-27,POR,103,NYK,91,0,-6.5,113.0,106.5,78.3,-6.55,-6.45,98.6,-1.6,114.1,112.5,75.0,-1.11,-1.61,100.7,0.2073170731707317,0.6463414634146342,1,0,0.5263157894736842,0.6,0,0,0.75,0.5555555555555556,0.5263157894736842,0.6
2017-11-27,BRK,103,HOU,117,1,3.6,110.2,113.8,75.6,3.78,3.75,103.3,-0.6,108.7,108.1,77.8,-1.18,-0.64,101.2,0.6463414634146342,0.5121951219512195,1,0,0.7894736842105263,0.3684210526315789,0,1,0.6666666666666666,0.3,0.7894736842105263,0.3684210526315789
2017-11-27,DAL,108,SAS,115,1,-1.8,113.7,111.9,79.2,-1.19,-1.76,100.0,6.1,110.6,116.7,77.4,5.84,6.04,99.1,0.5853658536585366,0.4024390243902439,1,0,0.631578947368421,0.25,0,0,0.8,0.25,0.631578947368421,0.25
2017-11-27,SAC,110,GSW,106,0,-8.6,113.8,105.2,76.4,-7.92,-8.71,100.3,-1.9,111.6,109.7,78.5,-1.44,-1.92,98.4,0.6951219512195121,0.47560975609756095,1,0,0.75,0.2631578947368421,0,0,0.8,0.1,0.75,0.2631578947368421
2017-11-27,LAL,115,LAC,120,1,6.4,107.2,113.6,77.3,6.74,6.52,101.8,7.4,105.6,113.0,78.4,7.75,7.41,100.9,0.5853658536585366,0.45121951219512196,1,0,0.3888888888888889,0.42105263157894735,0,0,0.375,0.25,0.3888888888888889,0.42105263157894735
2017-11-28,MIA,97,CLE,108,1,-7.9,115.4,107.5,77.4,-7.57,-7.89,98.7,3.3,109.4,112.7,79.7,2.58,3.23,98.1,0.23170731707317074,0.47560975609756095,1,0,0.65,0.5263157894736842,1,0,0.6,0.6,0.65,0.5263157894736842
2017-11-28,PHO,104,CHI,99,0,-3.1,109.8,106.7,75.6,-3.81,-3.08,99.7,-1.3,111.8,110.5,78.3,-1.04,-1.37,101.4,0.2682926829268293,0.23170731707317074,1,0,0.16666666666666666,0.3333333333333333,0,0,0.2857142857142857,0.375,0.16666666666666666,0.35
2017-11-28,WAS,92,MIN,89,0,-4.1,112.2,108.1,77.2,-3.78,-4.3,103.4,-3.9,115.8,111.9,74.9,-4.86,-4.05,102.8,0.43902439024390244,0.3902439024390244,1,0,0.6,0.5263157894736842,0,0,0.7,0.5555555555555556,0.6,0.5263157894736842
2017-11-28,MIL,112,SAC,87,0,-1.9,111.6,109.7,78.5,-1.44,-1.92,98.4,10.7,101.9,112.6,81.7,10.44,11.29,105.0,0.47560975609756095,0.7317073170731707,1,0,0.3,0.5,1,0,0.4444444444444444,0.4444444444444444,0.3,0.5
2017-11-28,DEN,77,UTA,106,1,3.2,109.4,112.6,79.0,3.2,3.17,98.4,3.0,109.5,112.5,77.0,3.02,2.95,97.2,0.6097560975609756,0.6585365853658537,1,0,0.45,0.5789473684210527,0,0,0.6666666666666666,0.3333333333333333,0.45,0.5789473684210527
2017-11-29,PHO,107,DET,131,1,-3.7,112.7,109.0,75.9,-4.22,-3.56,97.6,-1.3,111.8,110.5,78.3,-1.04,-1.37,101.4,0.5,0.23170731707317074,1,0,0.6842105263157895,0.36363636363636365,0,1,0.7777777777777778,0.4444444444444444,0.6842105263157895,0.4
2017-11-29,OKC,108,ORL,121,1,-1.0,109.0,108.0,79.0,-0.85,-0.97,98.3,2.5,109.1,111.6,76.8,2.79,2.45,98.6,0.5121951219512195,0.5975609756097561,1,0,0.38095238095238093,0.42105263157894735,0,0,0.5,0.2,0.35,0.42105263157894735
2017-11-29,WAS,113,PHI,118,1,2.2,108.2,110.4,80.4,2.22,2.22,98.8,-3.9,115.8,111.9,74.9,-4.86,-4.05,102.8,0.6219512195121951,0.3902439024390244,1,0,0.5789473684210527,0.55,0,1,0.5555555555555556,0.6,0.5789473684210527,0.55
2017-11-29,MIA,86,NYK,115,1,-6.5,113.0,106.5,78.3,-6.55,-6.45,98.6,3.3,109.4,112.7,79.7,2.58,3.23,98.1,0.2073170731707317,0.47560975609756095,1,0,0.5,0.5,0,1,0.6923076923076923,0.5454545454545454,0.5,0.5
2017-11-29,CHO,113,TOR,126,1,6.4,105.2,111.6,76.1,5.88,6.45,100.6,-7.0,113.3,106.3,74.4,-6.88,-6.75,95.8,0.7073170731707317,0.47560975609756095,1,0,0.631578947368421,0.42105263157894735,0,0,0.8571428571428571,0.1111111111111111,0.631578947368421,0.42105263157894735
2017-11-29,IND,97,HOU,118,1,3.6,110.2,113.8,75.6,3.78,3.75,103.3,2.0,108.3,110.3,77.1,1.61,1.94,98.5,0.6463414634146342,0.5853658536585366,1,0,0.8,0.5714285714285714,0,0,0.7,0.5454545454545454,0.8,0.55
2017-11-29,MIN,120,NOP,102,0,-0.8,111.6,110.8,78.1,0.3,-0.83,103.9,-4.1,112.2,108.1,77.2,-3.78,-4.3,103.4,0.4024390243902439,0.43902439024390244,1,0,0.55,0.5714285714285714,0,1,0.5555555555555556,0.5,0.55,0.6
2017-11-29,BRK,109,DAL,104,0,6.1,110.6,116.7,77.4,5.84,6.04,99.1,-0.6,108.7,108.1,77.8,-1.18,-0.64,101.2,0.4024390243902439,0.5121951219512195,1,0,0.23809523809523808,0.35,0,0,0.25,0.2727272727272727,0.25,0.35
2017-11-29,MEM,95,SAS,104,1,-1.8,113.7,111.9,79.2,-1.19,-1.76,100.0,-1.0,110.4,109.4,77.6,-1.05,-1.08,102.8,0.5853658536585366,0.4024390243902439,1,0,0.65,0.3684210526315789,0,0,0.8181818181818182,0.375,0.65,0.3684210526315789
